"lhs","op","rhs","est","se","t","df","pvalue","ci.lower","ci.upper","std.lv","std.all"
"Detachment","=~","Maintaining_Relationships_Hard",0.676629792990081,0.00769581323001381,87.9218053722007,1105930.30734437,0,0.661546259719617,0.691713326260545,0.676629792990081,0.676629792990081
"Detachment","=~","Dont_Fit_Community",0.620083955734557,0.00863030001238488,71.8496407824418,73010.8752968513,0,0.603168598114008,0.636999313355106,0.620083955734557,0.620083955734557
"Detachment","=~","Few_Close_Friends",0.761017168192627,0.00658277338562868,115.607377561266,322052.603072558,0,0.748115120948869,0.773919215436385,0.761017168192627,0.761017168192627
"Detachment","=~","No_Warm_Relationship",0.711252057185913,0.00753198841765253,94.4308485019665,71733.7486653592,0,0.696489382064556,0.72601473230727,0.711252057185913,0.711252057185913
"Detachment","=~","Activities_Trivial",0.666660668771749,0.00789278191604994,84.4646001704541,371508.462548077,0,0.651191050078858,0.68213028746464,0.666660668771749,0.666660668771749
"Detachment","=~","Self_Attitude",0.733859104580038,0.00682296116904262,107.55727409233,226115.75577119,0,0.720486274837996,0.74723193432208,0.733859104580038,0.733859104580038
"Somaticizing","=~","Backache_Frequency",0.588731602530827,0.0142042648924502,41.4475234718938,37480.3370358755,0,0.560890855844971,0.616572349216684,0.588731602530827,0.588731602530827
"Somaticizing","=~","Swea_Frequency",0.5755548877112,0.0146339811307272,39.3300280060289,82785.6873482638,0,0.546872392393408,0.604237383028992,0.5755548877112,0.5755548877112
"Somaticizing","=~","Hot_Flashes",0.514385706598392,0.0169389558629431,30.3670256160061,33933.1899769098,7.14113786706004e-200,0.481184778926425,0.547586634270359,0.514385706598392,0.514385706598392
"Somaticizing","=~","Falling_Asleep",0.699098644385609,0.0141732305447638,49.3252855922735,409226.797436183,0,0.671319540811404,0.726877747959813,0.699098644385609,0.699098644385609
"Somaticizing","=~","Extremities_Aches",0.549612146191529,0.0140505772750579,39.11669502485,227652.581905022,0,0.522073374354532,0.577150918028525,0.549612146191529,0.549612146191529
"Disinhibited_Externalizing","=~","Actively_Carry_Plans",0.761299295634678,0.00923239128868615,82.4596003169421,128149.512795859,0,0.743203970308403,0.779394620960954,0.761299295634678,0.761299295634678
"Disinhibited_Externalizing","=~","Like_Difficult_Things",0.479032875648307,0.0116918286234718,40.971595725123,79008.5418802113,0,0.456116961574563,0.501948789722051,0.479032875648307,0.479032875648307
"Disinhibited_Externalizing","=~","Like_Hard_Work",0.497832000986673,0.0123074804282435,40.4495464274099,141392.244402843,0,0.473709576110923,0.521954425862423,0.497832000986673,0.497832000986673
"Disinhibited_Externalizing","=~","High_Standards",0.518407237768346,0.0127408632495582,40.6885489322178,79791.0145381441,0,0.493435225862278,0.543379249674415,0.518407237768346,0.518407237768346
"Disinhibited_Externalizing","=~","Plan_Future",0.675955786639601,0.00983636476546725,68.7200813264566,687361.141707798,0,0.656676832012444,0.695234741266759,0.675955786639601,0.675955786639601
"Disinhibited_Externalizing","=~","Will",0.603964831355635,0.0107956103739893,55.9454084051433,178346.591440731,0,0.58280568023308,0.62512398247819,0.603964831355635,0.603964831355635
"Disinhibited_Externalizing","=~","Change_For_Better",0.732655074961703,0.00958626151055593,76.4276119689556,260148.467456114,0,0.713866260237947,0.751443889685459,0.732655074961703,0.732655074961703
"Disinhibited_Externalizing","=~","Too_Much_Get_Done",0.561037350922367,0.0113882441092997,49.2646052839896,323580.722180699,0,0.538716719129912,0.583357982714823,0.561037350922367,0.561037350922367
"Disinhibited_Externalizing","=~","Dont_Give_Up",0.601457834302055,0.0102291297250184,58.7985342321948,104588.423985872,0,0.581408876428404,0.621506792175706,0.601457834302055,0.601457834302055
"Disinhibited_Externalizing","=~","Know_Want_Life",0.785590411328435,0.00860568555755383,91.2873711309223,203709.517023265,0,0.768723477356437,0.802457345300433,0.785590411328435,0.785590411328435
"Disinhibited_Externalizing","=~","Goal_Keep_Benefits",0.547264278664351,0.0109566668867567,49.9480621543608,625661.915941071,0,0.525789564632127,0.568738992696576,0.547264278664351,0.547264278664351
"Disinhibited_Externalizing","=~","Weigh_Possibilities",0.473205738001699,0.013889777274109,34.0686339790178,102172.915508294,5.69879616664278e-253,0.445981952291774,0.500429523711623,0.473205738001699,0.473205738001699
"Worry_Frequency","|","t1",0.496969926007977,0.0154969893143182,32.0688048451326,69215.5279407694,5.31365142824027e-224,0.466595853935045,0.52734399808091,0.496969926007977,0.496969926007977
"Worry_Frequency","|","t2",0.851969487260185,0.0169420964972035,50.2871346176556,977223.708182547,0,0.818763547175023,0.885175427345348,0.851969487260185,0.851969487260185
"Worry_Frequency","|","t3",1.25626525506339,0.0199514858827592,62.9659997478668,349293.59940184,0,1.21716092579164,1.29536958433513,1.25626525506339,1.25626525506339
"Worry_Frequency","|","t4",1.50600075607464,0.022867081248244,65.858897326054,140695.56399189,0,1.46118171483087,1.5508197973184,1.50600075607464,1.50600075607464
"Nervous_Freq_30_Day","|","t1",-0.119682590827111,0.01485128956231,-8.05873391162234,159294.808237016,7.76162224207219e-16,-0.148790804665206,-0.0905743769890149,-0.119682590827111,-0.119682590827111
"Nervous_Freq_30_Day","|","t2",0.870999062717983,0.0170470988330867,51.093682933747,373992.749706532,0,0.83758725483254,0.904410870603425,0.870999062717983,0.870999062717983
"Nervous_Freq_30_Day","|","t3",1.75266631213397,0.0269143155779823,65.1202259650907,560750.28461663,0,1.6999151090705,1.80541751519744,1.75266631213397,1.75266631213397
"Nervous_Freq_30_Day","|","t4",2.38716334068168,0.046955152465063,50.8392203061815,531210.522728804,0,2.29513272326955,2.47919395809381,2.38716334068168,2.38716334068168
"Restless_Freq_30_Day","|","t1",-0.0392977127184489,0.0148168310672188,-2.65223464721767,183852.938113614,0.00799678139491142,-0.0683383591593719,-0.0102570662775259,-0.0392977127184489,-0.0392977127184489
"Restless_Freq_30_Day","|","t2",0.853638651898994,0.0169511952108961,50.3586113709716,89277.9988305922,0,0.820414469362079,0.88686283443591,0.853638651898994,0.853638651898994
